dissemination id,org dissemination id,exec timestamp,action,cleared,collateralization,end user exception,bespoke swap,block trade,exec venue,effective date,end date,day count convention,settlement currency,asset class,asset subclass,contract type,contract subtype,taxonomy,price forming continuation data,underlying asset 1,underlying asset 2,price notation type,price notation,additional price notation type,additional price notation,unique product id,notional currency 1,notional currency amount 1,notional currency 2,notional currency amount 2,payment frequency,payment frequency 2,reset frequency,reset frequency 2,embedded option,option strike price,option type,option family,option currency,option premium,option lock period,option expiration date,submission timestamp,publication timestamp,ticker,cds version
'6569884782106247168','0',2018-06-22T12:28:20.000,New,C,UC,N,N,N,On,12/21/2016,12/21/2023,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,1.750000,USD,115265.000000,InterestRate:IRSwap:FixedFloat,USD,2000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T12:28:22.000,2018-06-22T12:28:22.000,, 
'6569884623192719360','0',2018-06-22T12:27:43.000,New,C,UC,N,N,N,On,06/20/2018,06/20/2023,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.000000,USD,126215.000000,InterestRate:IRSwap:FixedFloat,USD,3000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T12:27:45.000,2018-06-22T12:27:45.000,, 
'6569884013307625472','0',2018-06-22T12:25:20.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2048,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.981310,,0,InterestRate:IRSwap:FixedFloat,USD,23000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T12:25:23.000,2018-06-22T12:25:23.000,, 
'6569883772788932608','0',2018-06-22T12:24:23.000,New,C,UC,N,N,N,On,06/22/2018,06/22/2028,ACT/365.FIXED,GBP,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,GBP-LIBOR-BBA 6M,Percent,1.552000,,0,InterestRate:IRSwap:FixedFloat,GBP,26000000.00,GBP,,6M,6M,,6M,,0,,N/A,,0,,,2018-06-22T12:24:27.000,2018-06-22T12:24:27.000,, 
'6569883768494489600','0',2018-06-22T12:24:23.000,New,C,UC,N,N,N,On,06/22/2018,06/22/2020,ACT/365.FIXED,GBP,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,GBP-LIBOR-BBA 6M,Percent,1.058000,,0,InterestRate:IRSwap:FixedFloat,GBP,120000000.00,GBP,,6M,6M,,6M,,0,,N/A,,0,,,2018-06-22T12:24:26.000,2018-06-22T12:24:26.000,, 
'6569883764199260160','0',2018-06-22T12:24:23.000,New,C,UC,N,N,N,On,06/22/2018,06/22/2023,ACT/365.FIXED,GBP,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,GBP-LIBOR-BBA 6M,Percent,1.338000,,0,InterestRate:IRSwap:FixedFloat,GBP,100000000.00,GBP,,6M,6M,,6M,,0,,N/A,,0,,,2018-06-22T12:24:25.000,2018-06-22T12:24:25.000,, 
'6569883665415012352','0',2018-06-22T12:23:59.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2025,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.940550,,0,InterestRate:IRSwap:FixedFloat,USD,12000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T12:24:02.000,2018-06-22T12:24:02.000,, 
'6569878799217328128','0',2018-06-22T12:05:06.000,New,C,UC,N,N,Y,On,06/26/2018,06/26/2025,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.966300,,0,InterestRate:IRSwap:FixedFloat,USD,170 MM+,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T12:05:09.000,2018-06-22T12:20:06.000,, 
'6569881393377837056','0',2018-06-22T12:15:11.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2028,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.972100,,0,InterestRate:IRSwap:FixedFloat,USD,50000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T12:15:13.000,2018-06-22T12:15:13.000,, 
'6569879649620852736','0',2018-06-22T12:08:26.000,New,C,UC,N,N,N,On,08/03/2020,08/03/2022,ACT/365.FIXED,GBP,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,GBP-LIBOR-BBA 6M,Percent,1.489000,,0,InterestRate:IRSwap:FixedFloat,GBP,78000000.00,GBP,,6M,6M,,6M,,0,,N/A,,0,,,2018-06-22T12:08:27.000,2018-06-22T12:08:27.000,, 
'6569877566561452032','0',2018-06-22T12:00:21.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2025,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.944800,,0,InterestRate:IRSwap:FixedFloat,USD,600000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T12:00:22.000,2018-06-22T12:00:22.000,, 
'6569876535769825280','0',2018-06-22T11:56:20.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2022,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.919300,,0,InterestRate:IRSwap:FixedFloat,USD,5000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T11:56:22.000,2018-06-22T11:56:22.000,, 
'6569876338200805376','0',2018-06-22T11:55:31.000,New,C,UC,N,N,N,On,09/19/2018,09/19/2028,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,0.946700,,0,InterestRate:IRSwap:FixedFloat,EUR,44000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T11:55:36.000,2018-06-22T11:55:36.000,, 
'6569876329611132928','0',2018-06-22T11:55:31.000,New,C,UC,N,N,N,On,09/19/2018,09/19/2028,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,0.941000,,0,InterestRate:IRSwap:FixedFloat,EUR,88000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T11:55:34.000,2018-06-22T11:55:34.000,, 
'6569876321020936192','0',2018-06-22T11:55:31.000,New,C,UC,N,N,N,On,09/19/2018,09/19/2028,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,0.933500,EUR,7754.000000,InterestRate:IRSwap:FixedFloat,EUR,44000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T11:55:32.000,2018-06-22T11:55:32.000,, 
'6569874564379049984','0',2018-06-22T11:48:41.000,New,C,UC,N,N,N,On,06/22/2018,06/22/2023,ACT/365.FIXED,GBP,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,GBP-LIBOR-BBA 6M,Percent,1.339300,,0,InterestRate:IRSwap:FixedFloat,GBP,2000000.00,GBP,,6M,6M,,6M,,0,,N/A,,0,,,2018-06-22T11:48:43.000,2018-06-22T11:48:43.000,, 
'6569874439825522688','0',2018-06-22T11:48:11.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2021,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.888500,,0,InterestRate:IRSwap:FixedFloat,USD,50000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T11:48:14.000,2018-06-22T11:48:14.000,, 
'6569874310976503808','0',2018-06-22T11:47:40.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2048,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.980550,,0,InterestRate:IRSwap:FixedFloat,USD,12000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T11:47:44.000,2018-06-22T11:47:44.000,, 
'6569873632371671040','0',2018-06-22T11:45:03.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2021,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.889000,,0,InterestRate:IRSwap:FixedFloat,USD,100000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T11:45:06.000,2018-06-22T11:45:06.000,, 
'6569870952312078336','0',2018-06-22T11:34:37.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2028,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,0.887000,,0,InterestRate:IRSwap:FixedFloat,EUR,44000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T11:34:42.000,2018-06-22T11:34:42.000,, 
'6569870943721881600','0',2018-06-22T11:34:37.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2048,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,1.507000,,0,InterestRate:IRSwap:FixedFloat,EUR,17000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T11:34:40.000,2018-06-22T11:34:40.000,, 
'6569870776218419200','0',2018-06-22T11:33:59.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2028,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.973550,,0,InterestRate:IRSwap:FixedFloat,USD,71000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T11:34:01.000,2018-06-22T11:34:01.000,, 
'6569870557174562816','0',2018-06-22T11:33:08.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2025,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.944800,,0,InterestRate:IRSwap:FixedFloat,USD,47000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T11:33:10.000,2018-06-22T11:33:10.000,, 
'6569865106861326336','0',2018-06-22T11:12:00.000,New,C,UC,N,N,Y,On,06/26/2018,06/26/2025,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,0.534800,,0,InterestRate:IRSwap:FixedFloat,EUR,146 MM+,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T11:12:01.000,2018-06-22T11:27:00.000,, 
'6569861129721872384','0',2018-06-22T10:56:34.000,New,C,UC,N,N,Y,On,09/19/2018,09/15/2021,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.944000,,0,InterestRate:IRSwap:FixedFloat,USD,240 MM+,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T10:56:35.000,2018-06-22T11:11:34.000,, 
'6569863324449898496','0',2018-06-22T11:05:04.000,New,C,UC,N,N,N,On,06/22/2018,06/22/2048,ACT/365.FIXED,GBP,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,GBP-LIBOR-BBA 6M,Percent,1.668000,,0,InterestRate:IRSwap:FixedFloat,GBP,8000000.00,GBP,,6M,6M,,6M,,0,,N/A,,0,,,2018-06-22T11:05:06.000,2018-06-22T11:05:06.000,, 
'6569856748854968320','0',2018-06-22T10:39:33.000,New,C,UC,N,N,Y,On,06/26/2018,06/26/2028,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,0.893800,,0,InterestRate:IRSwap:FixedFloat,EUR,146 MM+,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T10:39:35.000,2018-06-22T10:54:33.000,, 
'6569858041639862272','0',2018-06-22T10:44:32.000,New,C,UC,N,N,N,On,06/22/2018,06/22/2020,ACT/365.FIXED,GBP,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,GBP-LIBOR-BBA 6M,Percent,1.058500,,0,InterestRate:IRSwap:FixedFloat,GBP,250000000.00,GBP,,6M,6M,,6M,,0,,N/A,,0,,,2018-06-22T10:44:36.000,2018-06-22T10:44:36.000,, 
'6569858033050714112','0',2018-06-22T10:44:32.000,New,C,UC,N,N,N,On,06/22/2018,06/22/2023,ACT/365.FIXED,GBP,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,GBP-LIBOR-BBA 6M,Percent,1.340500,,0,InterestRate:IRSwap:FixedFloat,GBP,100000000.00,GBP,,6M,6M,,6M,,0,,N/A,,0,,,2018-06-22T10:44:34.000,2018-06-22T10:44:34.000,, 
'6569856916358692864','0',2018-06-22T10:40:13.000,New,C,UC,N,N,N,On,06/22/2018,06/22/2020,ACT/365.FIXED,GBP,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,GBP-LIBOR-BBA 6M,Percent,1.060000,,0,InterestRate:IRSwap:FixedFloat,GBP,250000000.00,GBP,,6M,6M,,6M,,0,,N/A,,0,,,2018-06-22T10:40:14.000,2018-06-22T10:40:14.000,, 
'6569856761739870208','0',2018-06-22T10:39:33.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2048,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,1.513830,,0,InterestRate:IRSwap:FixedFloat,EUR,40000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T10:39:38.000,2018-06-22T10:39:38.000,, 
'6569856757445165056','0',2018-06-22T10:39:33.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2023,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,0.265770,,0,InterestRate:IRSwap:FixedFloat,EUR,200000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T10:39:37.000,2018-06-22T10:39:37.000,, 
'6569855206961446912','0',2018-06-22T10:33:31.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2028,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.973000,,0,InterestRate:IRSwap:FixedFloat,USD,24000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T10:33:36.000,2018-06-22T10:33:36.000,, 
'6569855198372036608','0',2018-06-22T10:33:31.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2048,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.979500,,0,InterestRate:IRSwap:FixedFloat,USD,10000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T10:33:34.000,2018-06-22T10:33:34.000,, 
'6569847974237306880','0',2018-06-22T10:05:30.000,New,C,UC,N,N,Y,On,06/26/2018,06/26/2021,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,-0.037100,,0,InterestRate:IRSwap:FixedFloat,EUR,206 MM+,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T10:05:32.000,2018-06-22T10:20:30.000,, 
'6569850899109773312','0',2018-06-22T10:16:50.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2021,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,-0.036840,,0,InterestRate:IRSwap:FixedFloat,EUR,5000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T10:16:53.000,2018-06-22T10:16:53.000,, 
'6569846973509140480','0',2018-06-22T10:01:37.000,New,C,UC,N,N,Y,On,06/26/2018,06/26/2021,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,-0.037000,,0,InterestRate:IRSwap:FixedFloat,EUR,206 MM+,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T10:01:39.000,2018-06-22T10:16:37.000,, 
'6569850121720430592','0',2018-06-22T10:13:48.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2028,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,0.887000,,0,InterestRate:IRSwap:FixedFloat,EUR,44000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T10:13:52.000,2018-06-22T10:13:52.000,, 
'6569850117425725440','0',2018-06-22T10:13:48.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2048,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,1.506500,,0,InterestRate:IRSwap:FixedFloat,EUR,17000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T10:13:51.000,2018-06-22T10:13:51.000,, 
'6569848966373965824','0',2018-06-22T10:09:19.000,New,C,UC,N,N,N,On,06/21/2023,06/21/2025,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,1.250000,EUR,2418.000000,InterestRate:IRSwap:FixedFloat,EUR,17000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T10:09:23.000,2018-06-22T10:09:23.000,, 
'6569848957784555520','0',2018-06-22T10:09:19.000,New,C,UC,N,N,N,On,06/16/2021,06/16/2023,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,0.690000,,0,InterestRate:IRSwap:FixedFloat,EUR,33000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T10:09:21.000,2018-06-22T10:09:21.000,, 
'6569848953489063936','0',2018-06-22T10:09:19.000,New,C,UC,N,N,N,On,06/19/2019,06/19/2021,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,0.060000,EUR,78.000000,InterestRate:IRSwap:FixedFloat,EUR,16000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T10:09:20.000,2018-06-22T10:09:20.000,, 
'6569848734445993984','0',2018-06-22T10:08:25.000,New,C,UC,N,N,N,On,06/21/2023,06/21/2025,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,1.250000,EUR,406.000000,InterestRate:IRSwap:FixedFloat,EUR,17000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T10:08:29.000,2018-06-22T10:08:29.000,, 
'6569848730151288832','0',2018-06-22T10:08:25.000,New,C,UC,N,N,N,On,06/16/2021,06/16/2023,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,0.690000,EUR,5225.000000,InterestRate:IRSwap:FixedFloat,EUR,33000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T10:08:28.000,2018-06-22T10:08:28.000,, 
'6569848721561092096','0',2018-06-22T10:08:25.000,New,C,UC,N,N,N,On,06/19/2019,06/19/2021,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,0.060000,EUR,560.000000,InterestRate:IRSwap:FixedFloat,EUR,16000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T10:08:26.000,2018-06-22T10:08:26.000,, 
'6569847987121946624','0',2018-06-22T10:05:30.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2023,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,0.255000,,0,InterestRate:IRSwap:FixedFloat,EUR,75000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T10:05:35.000,2018-06-22T10:05:35.000,, 
'6569847982826455040','0',2018-06-22T10:05:30.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2020,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,-0.171000,,0,InterestRate:IRSwap:FixedFloat,EUR,190000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T10:05:34.000,2018-06-22T10:05:34.000,, 
'6569847922696912896','0',2018-06-22T10:05:17.000,New,C,UC,N,N,N,On,06/22/2018,06/22/2028,ACT/365.FIXED,GBP,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,GBP-LIBOR-BBA 6M,Percent,1.538500,,0,InterestRate:IRSwap:FixedFloat,GBP,3000000.00,GBP,,6M,6M,,6M,,0,,N/A,,0,,,2018-06-22T10:05:20.000,2018-06-22T10:05:20.000,, 
'6569847226912473088','0',2018-06-22T10:02:36.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2028,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.973300,,0,InterestRate:IRSwap:FixedFloat,USD,11000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T10:02:38.000,2018-06-22T10:02:38.000,, 
'6569846986394304512','0',2018-06-22T10:01:37.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2023,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,0.257000,,0,InterestRate:IRSwap:FixedFloat,EUR,75000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T10:01:42.000,2018-06-22T10:01:42.000,, 
'6569846982099599360','0',2018-06-22T10:01:37.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2020,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,-0.171000,,0,InterestRate:IRSwap:FixedFloat,EUR,190000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T10:01:41.000,2018-06-22T10:01:41.000,, 
'6569844722946277376','0',2018-06-22T09:52:52.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2023,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.930500,,0,InterestRate:IRSwap:FixedFloat,USD,8000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T09:52:55.000,2018-06-22T09:52:55.000,, 
'6569842115901390848','0',2018-06-22T09:42:46.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2021,ACT/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.870000,,0,InterestRate:IRSwap:FixedFloat,USD,30000000.00,USD,,1Y,3M,,3M,,0,,N/A,,0,,,2018-06-22T09:42:48.000,2018-06-22T09:42:48.000,, 
'6569842012821913600','0',2018-06-22T09:42:21.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2019,ACT/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.601600,,0,InterestRate:IRSwap:FixedFloat,USD,75000000.00,USD,,1Y,3M,,3M,,0,,N/A,,0,,,2018-06-22T09:42:24.000,2018-06-22T09:42:24.000,, 
'6569840720036757504','0',2018-06-22T09:37:20.000,New,C,UC,N,N,N,On,09/19/2018,09/19/2028,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,0.941000,,0,InterestRate:IRSwap:FixedFloat,EUR,88000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T09:37:23.000,2018-06-22T09:37:23.000,, 
'6569839526036373504','0',2018-06-22T09:32:39.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2028,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.980800,,0,InterestRate:IRSwap:FixedFloat,USD,68000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T09:32:45.000,2018-06-22T09:32:45.000,, 
